"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM","svg_relative_position_x","svg_relative_position_y"
"1151","Shot Chart Detail",21800774,397,201935,"James Harden",1610612745,"Houston Rockets",3,4,48,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-176,221,1,1,20190201,"DEN","HOU",116.104,449.340425531915
"1152","Shot Chart Detail",21800774,411,201935,"James Harden",1610612745,"Houston Rockets",3,3,32,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,65,253,1,0,20190201,"DEN","HOU",500.74,497.212765957447
"1153","Shot Chart Detail",21800774,427,201935,"James Harden",1610612745,"Houston Rockets",3,2,27,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,102,236,1,0,20190201,"DEN","HOU",559.792,468.489361702128
"1154","Shot Chart Detail",21800774,528,201935,"James Harden",1610612745,"Houston Rockets",4,7,11,"Made Shot","Step Back Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-225,16,1,1,20190201,"DEN","HOU",37.9,112.63829787234
"1155","Shot Chart Detail",21800774,564,201935,"James Harden",1610612745,"Houston Rockets",4,4,17,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,135,220,1,1,20190201,"DEN","HOU",612.46,442.957446808511
"1156","Shot Chart Detail",21800774,578,201935,"James Harden",1610612745,"Houston Rockets",4,2,16,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,154,199,1,0,20190201,"DEN","HOU",642.784,409.446808510638
"1157","Shot Chart Detail",21800774,591,201935,"James Harden",1610612745,"Houston Rockets",4,1,5,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-103,227,1,1,20190201,"DEN","HOU",232.612,452.531914893617
"1158","Shot Chart Detail",21800786,17,201935,"James Harden",1610612745,"Houston Rockets",1,10,38,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-225,90,1,0,20190202,"UTA","HOU",37.9,233.914893617021
"1159","Shot Chart Detail",21800786,28,201935,"James Harden",1610612745,"Houston Rockets",1,9,44,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,123,229,1,1,20190202,"UTA","HOU",593.308,457.31914893617
"1160","Shot Chart Detail",21800786,31,201935,"James Harden",1610612745,"Houston Rockets",1,9,28,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,14,1,0,20190202,"UTA","HOU",432.112,77.531914893617
"1161","Shot Chart Detail",21800786,46,201935,"James Harden",1610612745,"Houston Rockets",1,8,9,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,8,1,1,1,20190202,"UTA","HOU",409.768,53.5957446808511
"1162","Shot Chart Detail",21800786,76,201935,"James Harden",1610612745,"Houston Rockets",1,6,0,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,9,1,1,20190202,"UTA","HOU",365.08,69.5531914893617
"1163","Shot Chart Detail",21800786,140,201935,"James Harden",1610612745,"Houston Rockets",1,2,23,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,6,42,1,0,20190202,"UTA","HOU",406.576,125.404255319149
"1164","Shot Chart Detail",21800786,142,201935,"James Harden",1610612745,"Houston Rockets",1,2,14,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-230,93,1,1,20190202,"UTA","HOU",29.92,238.702127659574
"1165","Shot Chart Detail",21800786,234,201935,"James Harden",1610612745,"Houston Rockets",2,9,1,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,241,106,1,0,20190202,"UTA","HOU",781.636,262.63829787234
"1166","Shot Chart Detail",21800786,256,201935,"James Harden",1610612745,"Houston Rockets",2,8,13,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-111,224,1,0,20190202,"UTA","HOU",219.844,447.744680851064
"1167","Shot Chart Detail",21800786,305,201935,"James Harden",1610612745,"Houston Rockets",2,4,57,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,153,235,1,0,20190202,"UTA","HOU",641.188,471.68085106383
"1168","Shot Chart Detail",21800786,309,201935,"James Harden",1610612745,"Houston Rockets",2,4,38,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-15,-1,1,1,20190202,"UTA","HOU",373.06,52
"1169","Shot Chart Detail",21800786,337,201935,"James Harden",1610612745,"Houston Rockets",2,2,31,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,155,89,1,1,20190202,"UTA","HOU",644.38,221.148936170213
"1170","Shot Chart Detail",21800786,369,201935,"James Harden",1610612745,"Houston Rockets",2,0,30,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,131,239,1,1,20190202,"UTA","HOU",606.076,476.468085106383
"1171","Shot Chart Detail",21800786,466,201935,"James Harden",1610612745,"Houston Rockets",3,6,24,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-7,81,1,1,20190202,"UTA","HOU",385.828,194.021276595745
"1172","Shot Chart Detail",21800786,480,201935,"James Harden",1610612745,"Houston Rockets",3,5,46,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",31,-212,236,1,0,20190202,"UTA","HOU",58.648,478.063829787234
"1173","Shot Chart Detail",21800786,503,201935,"James Harden",1610612745,"Houston Rockets",3,3,24,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,-52,169,1,1,20190202,"UTA","HOU",314.008,348.808510638298
"1174","Shot Chart Detail",21800786,515,201935,"James Harden",1610612745,"Houston Rockets",3,2,46,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-171,189,1,0,20190202,"UTA","HOU",124.084,393.489361702128
"1175","Shot Chart Detail",21800786,527,201935,"James Harden",1610612745,"Houston Rockets",3,2,16,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,125,216,1,0,20190202,"UTA","HOU",596.5,434.978723404255
"1176","Shot Chart Detail",21800786,544,201935,"James Harden",1610612745,"Houston Rockets",3,1,39,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,-3,91,1,1,20190202,"UTA","HOU",392.212,211.574468085106
"1177","Shot Chart Detail",21800786,699,201935,"James Harden",1610612745,"Houston Rockets",4,4,29,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-8,21,1,1,20190202,"UTA","HOU",384.232,88.7021276595745
"1178","Shot Chart Detail",21800786,701,201935,"James Harden",1610612745,"Houston Rockets",4,3,44,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,53,260,1,1,20190202,"UTA","HOU",481.588,508.382978723404
"1179","Shot Chart Detail",21800786,724,201935,"James Harden",1610612745,"Houston Rockets",4,2,41,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,221,81,1,0,20190202,"UTA","HOU",749.716,217.957446808511
"1180","Shot Chart Detail",21800794,9,201935,"James Harden",1610612745,"Houston Rockets",1,11,31,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,7,24,1,1,20190204,"PHX","HOU",408.172,93.4893617021277
"1181","Shot Chart Detail",21800794,29,201935,"James Harden",1610612745,"Houston Rockets",1,9,42,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,13,1,1,20190204,"PHX","HOU",398.596,74.3404255319149
"1182","Shot Chart Detail",21800794,61,201935,"James Harden",1610612745,"Houston Rockets",1,7,5,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,232,106,1,1,20190204,"PHX","HOU",767.272,261.042553191489
"1183","Shot Chart Detail",21800794,80,201935,"James Harden",1610612745,"Houston Rockets",1,5,45,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-19,13,1,0,20190204,"PHX","HOU",366.676,75.936170212766
"1184","Shot Chart Detail",21800794,86,201935,"James Harden",1610612745,"Houston Rockets",1,5,14,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,232,52,1,0,20190204,"PHX","HOU",767.272,171.68085106383
"1185","Shot Chart Detail",21800794,95,201935,"James Harden",1610612745,"Houston Rockets",1,4,27,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-3,46,1,0,20190204,"PHX","HOU",392.212,131.787234042553
"1186","Shot Chart Detail",21800794,106,201935,"James Harden",1610612745,"Houston Rockets",1,3,18,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-29,15,1,1,20190204,"PHX","HOU",350.716,80.7234042553192
"1187","Shot Chart Detail",21800794,223,201935,"James Harden",1610612745,"Houston Rockets",2,7,32,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,20,36,1,1,20190204,"PHX","HOU",428.92,115.829787234043
"1188","Shot Chart Detail",21800794,228,201935,"James Harden",1610612745,"Houston Rockets",2,7,3,"Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-19,8,1,1,20190204,"PHX","HOU",366.676,67.9574468085106
"1189","Shot Chart Detail",21800794,269,201935,"James Harden",1610612745,"Houston Rockets",2,3,37,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-196,177,1,0,20190204,"PHX","HOU",84.184,375.936170212766
"1190","Shot Chart Detail",21800794,300,201935,"James Harden",1610612745,"Houston Rockets",2,0,34,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-68,263,1,0,20190204,"PHX","HOU",288.472,514.765957446808
"1191","Shot Chart Detail",21800794,310,201935,"James Harden",1610612745,"Houston Rockets",2,0,1,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,17,9,1,1,20190204,"PHX","HOU",424.132,67.9574468085106
"1192","Shot Chart Detail",21800794,340,201935,"James Harden",1610612745,"Houston Rockets",3,10,16,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-8,88,1,1,20190204,"PHX","HOU",384.232,205.191489361702
"1193","Shot Chart Detail",21800794,401,201935,"James Harden",1610612745,"Houston Rockets",3,5,36,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,96,237,1,0,20190204,"PHX","HOU",550.216,470.085106382979
"1194","Shot Chart Detail",21800794,407,201935,"James Harden",1610612745,"Houston Rockets",3,5,16,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-18,15,1,1,20190204,"PHX","HOU",368.272,79.1276595744681
"1195","Shot Chart Detail",21800794,414,201935,"James Harden",1610612745,"Houston Rockets",3,4,37,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,223,27,1,1,20190204,"PHX","HOU",752.908,130.191489361702
"1196","Shot Chart Detail",21800794,441,201935,"James Harden",1610612745,"Houston Rockets",3,2,42,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,42,252,1,0,20190204,"PHX","HOU",464.032,494.021276595745
"1197","Shot Chart Detail",21800794,512,201935,"James Harden",1610612745,"Houston Rockets",4,10,33,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,228,-3,1,0,20190204,"PHX","HOU",760.888,82.3191489361702
"1198","Shot Chart Detail",21800794,557,201935,"James Harden",1610612745,"Houston Rockets",4,7,27,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,124,233,1,1,20190204,"PHX","HOU",594.904,465.297872340426
"1199","Shot Chart Detail",21800794,564,201935,"James Harden",1610612745,"Houston Rockets",4,6,44,"Made Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-160,220,1,1,20190204,"PHX","HOU",141.64,446.148936170213
"1200","Shot Chart Detail",21800794,578,201935,"James Harden",1610612745,"Houston Rockets",4,5,25,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-27,17,1,1,20190204,"PHX","HOU",353.908,83.9148936170213
"1201","Shot Chart Detail",21800794,583,201935,"James Harden",1610612745,"Houston Rockets",4,4,15,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-12,275,1,0,20190204,"PHX","HOU",377.848,533.914893617021
"1202","Shot Chart Detail",21800794,589,201935,"James Harden",1610612745,"Houston Rockets",4,3,29,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,18,16,1,1,20190204,"PHX","HOU",425.728,80.7234042553192
"1203","Shot Chart Detail",21800794,597,201935,"James Harden",1610612745,"Houston Rockets",4,3,6,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",30,200,235,1,1,20190204,"PHX","HOU",716.2,474.872340425532
"1204","Shot Chart Detail",21800794,600,201935,"James Harden",1610612745,"Houston Rockets",4,2,38,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,212,162,1,0,20190204,"PHX","HOU",735.352,352
"1205","Shot Chart Detail",21800794,612,201935,"James Harden",1610612745,"Houston Rockets",4,1,33,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,24,55,1,0,20190204,"PHX","HOU",435.304,149.340425531915
"1206","Shot Chart Detail",21800809,22,201935,"James Harden",1610612745,"Houston Rockets",1,10,10,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,18,1,0,20190206,"SAC","HOU",432.112,83.9148936170213
"1207","Shot Chart Detail",21800809,27,201935,"James Harden",1610612745,"Houston Rockets",1,9,58,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-17,11,1,1,20190206,"SAC","HOU",369.868,72.7446808510638
"1208","Shot Chart Detail",21800809,45,201935,"James Harden",1610612745,"Houston Rockets",1,8,10,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,122,226,1,1,20190206,"SAC","HOU",591.712,452.531914893617
"1209","Shot Chart Detail",21800809,59,201935,"James Harden",1610612745,"Houston Rockets",1,7,11,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,19,5,1,1,20190206,"SAC","HOU",427.324,61.5744680851064
"1210","Shot Chart Detail",21800809,81,201935,"James Harden",1610612745,"Houston Rockets",1,5,52,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-40,101,1,0,20190206,"SAC","HOU",333.16,229.127659574468
"1211","Shot Chart Detail",21800809,94,201935,"James Harden",1610612745,"Houston Rockets",1,5,14,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,-52,100,1,0,20190206,"SAC","HOU",314.008,229.127659574468
"1212","Shot Chart Detail",21800809,96,201935,"James Harden",1610612745,"Houston Rockets",1,5,11,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-6,28,1,0,20190206,"SAC","HOU",387.424,99.8723404255319
"1213","Shot Chart Detail",21800809,111,201935,"James Harden",1610612745,"Houston Rockets",1,3,58,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,214,132,1,0,20190206,"SAC","HOU",738.544,302.531914893617
"1214","Shot Chart Detail",21800809,126,201935,"James Harden",1610612745,"Houston Rockets",1,3,11,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,25,263,1,1,20190206,"SAC","HOU",436.9,513.170212765957
"1215","Shot Chart Detail",21800809,129,201935,"James Harden",1610612745,"Houston Rockets",1,2,43,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-17,8,1,1,20190206,"SAC","HOU",369.868,66.3617021276596
"1216","Shot Chart Detail",21800809,134,201935,"James Harden",1610612745,"Houston Rockets",1,1,49,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,24,12,1,0,20190206,"SAC","HOU",435.304,74.3404255319149
"1217","Shot Chart Detail",21800809,266,201935,"James Harden",1610612745,"Houston Rockets",2,5,8,"Made Shot","Step Back Bank Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-223,104,1,1,20190206,"SAC","HOU",41.092,256.255319148936
"1218","Shot Chart Detail",21800809,274,201935,"James Harden",1610612745,"Houston Rockets",2,4,39,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,163,200,1,1,20190206,"SAC","HOU",657.148,411.042553191489
"1219","Shot Chart Detail",21800809,279,201935,"James Harden",1610612745,"Houston Rockets",2,4,6,"Missed Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,18,8,1,0,20190206,"SAC","HOU",425.728,66.3617021276596
"1220","Shot Chart Detail",21800809,320,201935,"James Harden",1610612745,"Houston Rockets",2,1,51,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,6,260,1,1,20190206,"SAC","HOU",406.576,508.382978723404
"1221","Shot Chart Detail",21800809,324,201935,"James Harden",1610612745,"Houston Rockets",2,1,33,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-111,259,1,1,20190206,"SAC","HOU",219.844,509.978723404255
"1222","Shot Chart Detail",21800809,345,201935,"James Harden",1610612745,"Houston Rockets",3,11,41,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,27,256,1,1,20190206,"SAC","HOU",440.092,500.404255319149
"1223","Shot Chart Detail",21800809,350,201935,"James Harden",1610612745,"Houston Rockets",3,10,55,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-212,132,1,1,20190206,"SAC","HOU",58.648,300.936170212766
"1224","Shot Chart Detail",21800809,355,201935,"James Harden",1610612745,"Houston Rockets",3,10,2,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-158,192,1,0,20190206,"SAC","HOU",144.832,396.68085106383
"1225","Shot Chart Detail",21800809,359,201935,"James Harden",1610612745,"Houston Rockets",3,9,27,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-9,19,1,0,20190206,"SAC","HOU",382.636,85.5106382978723
"1226","Shot Chart Detail",21800809,380,201935,"James Harden",1610612745,"Houston Rockets",3,7,47,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",35,147,323,1,0,20190206,"SAC","HOU",631.612,623.276595744681
"1227","Shot Chart Detail",21800809,398,201935,"James Harden",1610612745,"Houston Rockets",3,6,25,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,150,205,1,0,20190206,"SAC","HOU",636.4,419.021276595745
"1228","Shot Chart Detail",21800809,403,201935,"James Harden",1610612745,"Houston Rockets",3,5,55,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-11,52,1,0,20190206,"SAC","HOU",379.444,142.957446808511
"1229","Shot Chart Detail",21800809,418,201935,"James Harden",1610612745,"Houston Rockets",3,4,40,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-3,25,1,1,20190206,"SAC","HOU",392.212,95.0851063829787
"1230","Shot Chart Detail",21800809,565,201935,"James Harden",1610612745,"Houston Rockets",4,7,23,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-90,234,1,0,20190206,"SAC","HOU",253.36,465.297872340426
"1231","Shot Chart Detail",21800809,582,201935,"James Harden",1610612745,"Houston Rockets",4,6,37,"Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,110,45,1,1,20190206,"SAC","HOU",572.56,141.36170212766
"1232","Shot Chart Detail",21800832,13,201935,"James Harden",1610612745,"Houston Rockets",1,10,54,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,109,172,1,0,20190209,"HOU","OKC",570.964,358.382978723404
"1233","Shot Chart Detail",21800832,38,201935,"James Harden",1610612745,"Houston Rockets",1,8,15,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-8,17,1,0,20190209,"HOU","OKC",384.232,80.7234042553192
"1234","Shot Chart Detail",21800832,53,201935,"James Harden",1610612745,"Houston Rockets",1,7,1,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,16,1,1,20190209,"HOU","OKC",385.828,79.1276595744681
"1235","Shot Chart Detail",21800832,64,201935,"James Harden",1610612745,"Houston Rockets",1,6,15,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-3,4,1,1,20190209,"HOU","OKC",392.212,58.3829787234043
"1236","Shot Chart Detail",21800832,74,201935,"James Harden",1610612745,"Houston Rockets",1,5,37,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-16,16,1,0,20190209,"HOU","OKC",371.464,80.7234042553192
"1237","Shot Chart Detail",21800832,81,201935,"James Harden",1610612745,"Houston Rockets",1,5,5,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,231,-3,1,0,20190209,"HOU","OKC",765.676,83.9148936170213
"1238","Shot Chart Detail",21800832,95,201935,"James Harden",1610612745,"Houston Rockets",1,4,16,"Made Shot","Step Back Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-234,-31,1,1,20190209,"HOU","OKC",23.536,39.2340425531915
"1239","Shot Chart Detail",21800832,104,201935,"James Harden",1610612745,"Houston Rockets",1,3,45,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",8,-56,65,1,0,20190209,"HOU","OKC",307.624,168.489361702128
"1240","Shot Chart Detail",21800832,211,201935,"James Harden",1610612745,"Houston Rockets",2,8,34,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,13,1,1,1,20190209,"HOU","OKC",417.748,55.1914893617021
"1241","Shot Chart Detail",21800832,232,201935,"James Harden",1610612745,"Houston Rockets",2,6,52,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-95,236,1,0,20190209,"HOU","OKC",245.38,468.489361702128
"1242","Shot Chart Detail",21800832,234,201935,"James Harden",1610612745,"Houston Rockets",2,6,44,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,145,205,1,1,20190209,"HOU","OKC",628.42,419.021276595745
"1243","Shot Chart Detail",21800832,246,201935,"James Harden",1610612745,"Houston Rockets",2,6,12,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-66,258,1,1,20190209,"HOU","OKC",291.664,505.191489361702
"1244","Shot Chart Detail",21800832,281,201935,"James Harden",1610612745,"Houston Rockets",2,4,13,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,228,17,1,0,20190209,"HOU","OKC",760.888,114.234042553191
"1245","Shot Chart Detail",21800832,288,201935,"James Harden",1610612745,"Houston Rockets",2,3,48,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,11,1,0,20190209,"HOU","OKC",379.444,71.1489361702128
"1246","Shot Chart Detail",21800832,307,201935,"James Harden",1610612745,"Houston Rockets",2,2,12,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",29,-100,277,1,1,20190209,"HOU","OKC",237.4,540.297872340426
"1247","Shot Chart Detail",21800832,334,201935,"James Harden",1610612745,"Houston Rockets",2,0,6,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,4,278,1,0,20190209,"HOU","OKC",403.384,538.702127659574
"1248","Shot Chart Detail",21800832,352,201935,"James Harden",1610612745,"Houston Rockets",3,10,52,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,234,0,1,0,20190209,"HOU","OKC",770.464,88.7021276595745
"1249","Shot Chart Detail",21800832,355,201935,"James Harden",1610612745,"Houston Rockets",3,10,20,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-16,0,1,0,20190209,"HOU","OKC",371.464,53.5957446808511
"1250","Shot Chart Detail",21800832,424,201935,"James Harden",1610612745,"Houston Rockets",3,5,2,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,133,215,1,0,20190209,"HOU","OKC",609.268,434.978723404255
"1251","Shot Chart Detail",21800832,575,201935,"James Harden",1610612745,"Houston Rockets",4,7,51,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-139,230,1,1,20190209,"HOU","OKC",175.156,460.510638297872
"1252","Shot Chart Detail",21800832,601,201935,"James Harden",1610612745,"Houston Rockets",4,6,16,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,12,267,1,0,20190209,"HOU","OKC",416.152,519.553191489362
